# MJD			CPS (bin=50s)	CPS_error
59195.82782348267	1.84644e-02	2.11798e-02
59195.82840218638	3.97548e-02	3.00630e-02
59195.82898089009	1.85641e-02	2.13372e-02
59195.83013829749	1.86846e-02	2.13848e-02
59195.83129570490	4.02871e-02	3.03550e-02
59195.83245311231	2.00830e-02	2.26496e-02
59195.83361051971	1.87803e-02	2.14647e-02
59195.83708274194	4.00251e-02	3.02646e-02
59195.83766144564	1.88800e-02	2.15776e-02
59195.83824014934	1.91292e-02	2.16427e-02
59195.83881885305	4.02659e-02	3.04689e-02
59195.84113366786	1.86255e-02	2.14808e-02
59195.84171237156	1.89611e-02	2.16917e-02
59195.84229107527	1.89299e-02	2.15130e-02
59195.84402718638	1.87294e-02	2.13372e-02
59195.84460589009	1.87863e-02	2.13530e-02
59195.84576329749	1.86320e-02	2.13213e-02
59195.84634200120	3.97912e-02	2.99742e-02
59195.89900403823	2.01786e-02	2.29207e-02
59195.89958274193	1.86896e-02	2.13848e-02
59195.90016144564	1.89212e-02	2.14327e-02
59195.90189755675	1.86985e-02	2.15938e-02
59195.90305496416	6.18955e-02	3.72047e-02
59195.90363366786	1.86767e-02	2.14167e-02
59195.90421237156	1.87918e-02	2.15452e-02
59195.90479107527	1.89598e-02	2.15938e-02
59195.90594848267	1.86445e-02	2.14647e-02
59195.90652718638	1.87016e-02	2.14167e-02
59195.90710589009	1.88437e-02	2.14647e-02
59195.90768459379	1.86339e-02	2.14008e-02
59195.90826329749	4.03232e-02	3.04232e-02
59195.90884200120	3.99813e-02	3.03324e-02
59195.90942070490	1.86692e-02	2.14647e-02
59195.90999940860	1.87695e-02	2.15130e-02
59195.91173551971	1.85791e-02	2.13689e-02
59195.91347163083	6.08447e-02	3.72325e-02
59195.91405033453	1.85294e-02	2.11642e-02
59195.91462903823	8.50391e-02	6.17239e-02
59195.97134200120	3.75078e-02	4.03355e-02
59195.97192070490	1.86862e-02	2.14487e-02
59195.97365681602	1.87101e-02	2.15452e-02
59195.97539292712	4.03752e-02	3.04232e-02
59195.97770774193	1.88293e-02	2.14808e-02
59195.97828644564	1.02837e-01	4.77096e-02
59195.97886514934	6.13131e-02	3.72325e-02
59195.98002255675	6.09728e-02	3.70937e-02
59195.98060126045	3.95518e-02	3.01971e-02
59195.98117996416	4.02154e-02	3.05606e-02
59195.98175866786	1.87350e-02	2.14808e-02
59196.04483737156	4.02964e-02	3.03777e-02
59196.04541607527	3.98506e-02	3.03097e-02
59196.04715218638	1.86205e-02	2.13372e-02
59196.04773089009	3.97626e-02	3.02420e-02
59196.04888829749	6.25325e-02	3.76553e-02
59196.04946700120	1.90074e-02	2.13689e-02
59196.05004570490	5.76107e-02	6.03333e-02
59196.23349477897	3.37226e-02	3.65847e-02
59196.23465218638	6.14938e-02	3.70661e-02
59196.23580959378	1.86695e-02	2.14008e-02
59196.30120311231	5.96930e-02	4.43875e-02
59196.30178181601	1.80157e-02	2.07965e-02
59196.30236051971	1.85387e-02	2.13372e-02
59196.30351792712	1.87280e-02	2.15291e-02
59196.30409663082	1.87920e-02	2.16753e-02
59196.30467533453	3.76522e-02	2.84619e-02
59196.30583274193	1.86463e-02	2.15452e-02
59196.30641144564	1.87782e-02	2.15938e-02
59196.30756885304	8.30051e-02	4.30567e-02
59196.30814755675	1.86241e-02	2.15291e-02
59196.30872626045	1.86746e-02	2.14808e-02
59196.30930496416	1.88013e-02	2.14969e-02
59196.30988366785	4.04149e-02	4.34475e-02
59196.36891144564	2.42531e-02	2.72221e-02
59196.36949014934	4.01370e-02	3.04232e-02
59196.37064755675	1.84061e-02	2.11331e-02
59196.37180496416	1.87461e-02	2.13848e-02
59196.37296237156	1.89098e-02	2.16590e-02
59196.37354107527	1.88469e-02	2.15130e-02
59196.37527718638	1.86344e-02	2.15614e-02
59196.37585589008	1.89212e-02	2.14327e-02
59196.37874940860	1.87580e-02	2.15938e-02
59196.37932811231	1.87589e-02	2.16264e-02
59196.37990681601	1.88969e-02	2.15776e-02
59196.38222163082	6.19743e-02	3.75133e-02
59196.38280033453	1.87515e-02	2.14969e-02
59196.38337903823	6.10333e-02	3.71214e-02
59196.38395774193	3.99444e-02	3.02420e-02
59196.45398089008	2.00853e-02	2.18401e-02
59196.45455959378	2.22278e-02	2.45676e-02
59196.45513829749	8.87015e-02	4.27364e-02
59196.45571700120	4.81482e-02	3.31821e-02
59196.50490681601	1.85545e-02	2.13372e-02
59196.50548551971	8.21736e-02	4.25780e-02
59196.50722163082	6.12064e-02	3.71214e-02
59196.50780033453	1.89715e-02	2.14808e-02
59196.50837903823	4.02574e-02	3.05376e-02
59196.50953644564	4.03785e-02	3.03777e-02
59196.51069385304	1.88840e-02	2.15938e-02
59196.51127255675	6.19626e-02	3.73443e-02
59196.51185126045	1.89467e-02	2.15614e-02
59196.51242996416	1.88987e-02	2.15130e-02
59196.51300866785	1.86590e-02	2.13530e-02
59196.51358737156	1.87858e-02	2.14808e-02
59196.51416607527	1.90275e-02	2.16427e-02
59196.51590218638	6.16676e-02	3.72325e-02
59196.51648089008	1.87427e-02	2.15452e-02
59196.51763829749	1.86031e-02	2.14487e-02
59196.51821700120	1.87634e-02	2.13055e-02
59196.51879570489	1.86820e-02	2.15452e-02
59196.51937440860	1.85685e-02	2.14647e-02
59196.52053181601	1.87498e-02	2.15291e-02
59196.52111051971	3.95016e-02	2.96677e-02
59196.52168922342	3.99033e-02	2.99742e-02
59196.52226792712	1.87277e-02	2.13530e-02
59196.52342533453	4.90582e-02	3.63931e-02
59196.57145774193	2.46072e-01	2.49726e-01
59196.57319385304	1.83331e-02	2.10248e-02
59196.57377255675	9.94069e-02	4.60668e-02
59196.57435126045	1.80296e-02	2.08266e-02
59196.57492996415	1.83946e-02	2.14647e-02
59196.57666607527	8.27235e-02	4.29923e-02
59196.57782348267	3.96757e-02	3.02871e-02
59196.57840218638	4.01291e-02	3.04232e-02
59196.57898089008	1.86652e-02	2.14327e-02
59196.58013829749	1.87204e-02	2.16753e-02
59196.58071700120	4.00017e-02	3.03777e-02
59196.58534663082	4.00833e-02	3.03777e-02
59196.58708274193	1.85669e-02	2.13530e-02
59196.58766144564	1.86405e-02	2.15130e-02
59196.58824014934	1.84307e-02	2.13530e-02
59196.58881885304	3.91275e-02	2.97111e-02
59196.58997626045	1.83410e-02	2.13055e-02
59196.59113366785	2.48775e-02	2.77749e-02
59196.63974477896	1.84917e-02	2.12897e-02
59196.64148089008	1.86749e-02	2.14008e-02
59196.64321700120	3.82131e-02	2.91566e-02
59196.64379570489	1.87636e-02	2.14969e-02
59196.64437440860	1.87957e-02	2.15291e-02
59196.64495311231	1.90902e-02	2.16264e-02
59196.64553181601	1.86883e-02	2.14647e-02
59196.64668922342	1.89037e-02	2.16427e-02
59196.64726792712	1.87492e-02	2.14647e-02
59196.64784663082	1.88806e-02	2.16753e-02
59196.64842533453	1.89433e-02	2.15614e-02
59196.64900403823	1.87642e-02	2.15130e-02
59196.64958274193	4.04400e-02	3.04005e-02
59196.65131885304	1.88552e-02	2.16427e-02
59196.65189755675	1.85101e-02	2.13848e-02
59196.65305496415	1.87130e-02	2.14647e-02
59196.65421237156	6.10202e-02	3.70661e-02
59196.65479107527	3.96333e-02	3.02420e-02
59196.65536977896	1.88672e-02	2.14487e-02
59196.65768459378	4.02815e-02	3.02195e-02
59196.65826329749	1.88374e-02	2.12897e-02
59196.70687440860	7.50911e-02	7.80397e-02
59196.70745311231	4.00269e-02	3.00852e-02
59196.70861051971	4.01421e-02	3.03777e-02
59196.70918922342	4.02174e-02	3.02646e-02
59196.70976792712	4.03626e-02	3.04232e-02
59196.71034663082	1.85730e-02	2.12897e-02
59196.71092533453	1.82396e-02	2.09481e-02
59196.71150403823	1.88590e-02	2.16590e-02
59196.71266144564	1.88908e-02	2.15614e-02
59196.71381885304	1.85649e-02	2.13372e-02
59196.71613366785	6.13707e-02	3.71491e-02
59196.71671237156	1.88169e-02	2.16427e-02
59196.71729107527	1.86584e-02	2.14167e-02
59196.71844848267	1.87236e-02	2.14969e-02
59196.71960589008	1.88536e-02	2.14808e-02
59196.72018459378	1.85344e-02	2.15452e-02
59196.72249940860	1.89186e-02	2.14167e-02
59196.72307811231	1.90710e-02	2.14647e-02
59196.72423551971	1.90875e-02	2.16917e-02
59196.72597163082	3.95264e-02	3.00630e-02
59196.77458274193	2.15814e-01	1.09196e-01
59196.77516144564	1.66756e-01	6.02587e-02
59196.77574014934	2.10199e-01	6.75716e-02
59196.77631885304	1.46464e-01	5.67881e-02
59196.77689755675	1.04386e-01	4.80307e-02
59196.77747626045	2.33224e-01	7.12408e-02
59196.77805496415	1.94345e-01	6.56676e-02
59196.77863366785	2.23415e-01	7.17348e-02
59196.77921237156	2.31546e-01	7.11343e-02
59196.77979107527	2.12034e-01	6.81292e-02
59196.78036977896	2.54453e-01	7.47439e-02
59196.78094848267	3.17766e-01	8.36290e-02
59196.78152718638	2.32589e-01	7.18859e-02
59196.78210589008	2.31408e-01	7.10813e-02
59196.78268459378	2.11366e-01	6.80782e-02
59196.78326329749	3.46731e-01	8.66976e-02
59196.78384200119	3.17203e-01	8.28195e-02
59196.78442070489	1.47093e-01	5.68306e-02
59196.78499940860	1.90495e-01	6.43916e-02
59196.78557811231	6.15298e-02	3.72884e-02
59196.78615681600	2.98463e-01	8.03103e-02
59196.78673551971	1.68864e-01	6.10742e-02
59196.78731422342	2.32057e-01	7.11343e-02
59196.78789292712	2.55613e-01	7.48001e-02
59196.78847163082	2.76188e-01	7.75628e-02
59196.78905033453	2.96082e-01	8.00113e-02
59196.78962903823	2.77845e-01	7.77375e-02
59196.79020774193	2.12881e-01	6.81292e-02
59196.79078644564	2.32392e-01	7.11343e-02
59196.79136514934	2.10037e-01	6.78747e-02
59196.79194385304	1.67695e-01	6.01248e-02
59196.79252255675	2.12195e-01	6.75716e-02
59196.79310126045	3.80553e-01	9.05220e-02
59196.79367996415	2.52753e-01	7.41866e-02
59196.79425866785	2.35261e-01	9.77025e-02
59196.84229107527	1.70382e-01	8.72905e-02
59196.84286977896	3.56654e-01	8.76460e-02
59196.84344848267	5.08131e-01	1.04448e-01
59196.84402718638	4.22548e-01	9.55605e-02
59196.84460589008	3.37068e-01	8.54720e-02
59196.84518459378	3.58851e-01	8.80370e-02
59196.84576329749	2.97165e-01	8.05511e-02
59196.84634200119	2.93308e-01	7.96554e-02
59196.84692070489	2.47669e-01	7.25632e-02
59196.84749940860	3.82998e-01	9.12679e-02
59196.84807811231	3.43344e-01	8.61127e-02
